title,genre,country,device,watch_time,completion_rate
Wednesday,Thriller,United Kingdom,TV,44,56.136965977215446
Stranger Things,Thriller,United States,TV,54,88.84311764180559
Bridgerton,Drama,India,Tablet,95,83.03676838123658
Stranger Things,Comedy,Brazil,Mobile,105,71.98643188317673
Bridgerton,Documentary,Canada,Mobile,113,95.17695926802263
Bridgerton,Comedy,Brazil,Mobile,103,52.69523081992388
Stranger Things,Comedy,Brazil,Tablet,41,73.21674368051927
Stranger Things,Documentary,United Kingdom,Tablet,26,62.968291058374746
Money Heist,Drama,United States,TV,49,66.39443593185723
Bridgerton,Drama,India,Desktop,82,88.47717730076245
The Witcher,Drama,Canada,Mobile,50,73.04406383464807
Stranger Things,Comedy,India,TV,78,68.16284686740805
Bridgerton,Drama,Brazil,Tablet,104,67.64766657773887
Bridgerton,Documentary,Canada,TV,38,50.51020936426226
Stranger Things,Documentary,United States,Desktop,24,60.942040847538806
Stranger Things,Action,Brazil,TV,101,96.40879695331175
The Witcher,Action,Brazil,TV,99,82.04740953311804
Bridgerton,Drama,India,TV,55,66.44303162653387
The Witcher,Drama,United Kingdom,Tablet,104,78.09231873596013
Wednesday,Documentary,India,TV,22,87.86708903362756
The Witcher,Drama,India,Desktop,73,56.68351244323511
Stranger Things,Action,India,Desktop,66,56.33780978127075
Stranger Things,Documentary,Canada,Mobile,41,63.37227071977058
Bridgerton,Documentary,United States,TV,72,52.13767688746465
Stranger Things,Comedy,United States,Desktop,73,89.22307334466896
Bridgerton,Action,Brazil,TV,96,91.49338610723478
Wednesday,Documentary,United Kingdom,Desktop,40,59.624038388521086
Stranger Things,Comedy,Brazil,TV,67,90.91691678172351
Stranger Things,Action,Brazil,TV,35,69.4631731490885
The Witcher,Comedy,United States,Tablet,104,54.440373970152095
The Witcher,Thriller,United States,TV,37,59.54246665317924
The Witcher,Thriller,Brazil,TV,94,71.36408540636639
Money Heist,Action,Brazil,Tablet,105,60.661017453500044
Money Heist,Thriller,United Kingdom,Mobile,88,62.611960953847614
The Witcher,Comedy,United States,Tablet,81,56.29889304095841
The Witcher,Drama,India,Tablet,20,63.928135672486775
The Witcher,Comedy,United Kingdom,TV,112,72.9922759181124
Stranger Things,Thriller,United States,Desktop,36,75.9664058275548
The Witcher,Documentary,Brazil,Mobile,44,66.60535057688982
Stranger Things,Drama,Canada,TV,67,97.39025091812341
Wednesday,Documentary,Canada,Desktop,100,93.48084992249346
Wednesday,Documentary,United Kingdom,Mobile,104,51.55155162724727
Wednesday,Drama,India,Desktop,87,69.24397304421575
Wednesday,Documentary,Brazil,Desktop,119,65.7532937630457
The Witcher,Documentary,United Kingdom,Mobile,31,70.17153093912776
Money Heist,Drama,India,Desktop,87,89.64911178624189
Stranger Things,Comedy,India,Desktop,116,88.63343674320849
Wednesday,Action,Canada,Desktop,92,55.249518756256755
Money Heist,Thriller,India,Desktop,51,79.7669203611176
Bridgerton,Thriller,India,Tablet,107,58.844147007972566
Bridgerton,Drama,India,TV,93,53.20789309714956
Stranger Things,Thriller,United States,Mobile,97,83.36298229911745
The Witcher,Thriller,Brazil,Tablet,81,73.84839455479722
The Witcher,Comedy,Canada,TV,98,74.71426557024245
Stranger Things,Drama,India,Desktop,76,91.03240900246911
The Witcher,Thriller,Canada,Desktop,84,99.99357191370669
Bridgerton,Comedy,India,Desktop,110,55.28858967607952
Wednesday,Comedy,India,Tablet,110,87.13517190763409
Bridgerton,Comedy,India,Mobile,69,51.43229656551283
Stranger Things,Documentary,Canada,Desktop,75,75.98892431689885
The Witcher,Thriller,Brazil,Mobile,90,94.97499418294254
Money Heist,Comedy,United Kingdom,Desktop,85,95.63146556882388
Stranger Things,Action,United States,Tablet,57,71.79672454455641
Wednesday,Drama,United Kingdom,Desktop,55,82.21895232089469
Money Heist,Thriller,Canada,Mobile,82,74.22708655111344
Money Heist,Action,United States,Desktop,26,90.71136640365354
Money Heist,Thriller,Canada,Desktop,107,57.05233167918636
Bridgerton,Documentary,Canada,TV,62,95.93778384341746
The Witcher,Action,United States,Desktop,106,54.025750489965525
Wednesday,Comedy,United States,Tablet,105,82.2011608317774
Wednesday,Action,India,Tablet,47,76.14772275925591
Money Heist,Comedy,Canada,Tablet,23,82.60554286093641
Bridgerton,Thriller,Canada,Desktop,51,74.01036038607182
Money Heist,Documentary,India,Tablet,48,84.70776865627792
Bridgerton,Action,Canada,Tablet,59,90.1433186198773
Stranger Things,Thriller,India,Desktop,64,53.974587417634375
Wednesday,Thriller,United Kingdom,Tablet,51,65.56664358164635
Bridgerton,Comedy,Canada,Tablet,100,68.90153834371552
Bridgerton,Thriller,India,Desktop,43,73.97719637285945
Money Heist,Comedy,Canada,Tablet,52,55.37731309773612
Money Heist,Action,Brazil,Mobile,23,80.91701586399707
Wednesday,Drama,United Kingdom,TV,77,97.24704532135068
Wednesday,Action,Canada,Desktop,71,85.30204919790842
Money Heist,Documentary,United Kingdom,Mobile,61,88.6751384773581
Wednesday,Comedy,United Kingdom,Tablet,63,75.2531892089998
Bridgerton,Drama,United Kingdom,Mobile,40,70.44057061961577
Bridgerton,Documentary,Brazil,TV,101,99.03056006269543
Bridgerton,Action,United States,Desktop,100,62.66793911074035
Wednesday,Action,United Kingdom,TV,114,82.83749554241808
Bridgerton,Action,United Kingdom,TV,36,59.43699228492537
The Witcher,Comedy,India,Tablet,34,54.63718975620647
Stranger Things,Comedy,India,Desktop,93,55.393216922212126
Bridgerton,Action,Brazil,Tablet,51,99.55713868715685
Money Heist,Thriller,Canada,Mobile,80,85.25384809646562
The Witcher,Action,United States,Mobile,86,94.85666496230326
Stranger Things,Thriller,Canada,Mobile,71,65.22939937611974
The Witcher,Comedy,United Kingdom,Tablet,95,96.19774549124651
The Witcher,Drama,United Kingdom,Tablet,94,67.38674278818077
Money Heist,Documentary,United Kingdom,Desktop,55,99.75906629141627
Bridgerton,Comedy,Brazil,Desktop,50,67.99539637468366
Money Heist,Thriller,Canada,TV,50,75.00846145920676
The Witcher,Comedy,India,Mobile,100,91.95342877088416
Bridgerton,Drama,United States,Tablet,90,99.1640301287587
Money Heist,Comedy,Brazil,Tablet,27,68.90769839751802
Bridgerton,Action,Brazil,Mobile,38,76.12578134080256
Bridgerton,Thriller,United States,Mobile,67,98.5399074636336
The Witcher,Comedy,United States,Desktop,97,50.52342866582513
Stranger Things,Action,India,Desktop,34,77.46726169175264
The Witcher,Documentary,India,Desktop,82,63.45167743879554
Wednesday,Thriller,United Kingdom,Desktop,78,59.87986924205397
Wednesday,Documentary,India,Tablet,50,53.546882590415976
Wednesday,Drama,United States,TV,94,90.105822358145
Wednesday,Drama,United Kingdom,Tablet,38,81.94392028032638
Stranger Things,Thriller,United States,TV,55,95.0994047146578
The Witcher,Documentary,Brazil,Tablet,56,76.1121625783442
The Witcher,Documentary,Brazil,Desktop,77,69.22918964301091
Money Heist,Action,Canada,Tablet,41,86.73104301555782
Bridgerton,Documentary,United States,Tablet,38,85.63765010299657
Wednesday,Thriller,Canada,Desktop,41,78.19536104030006
Money Heist,Comedy,Brazil,Mobile,113,73.09211461626538
Wednesday,Action,Canada,Tablet,66,89.85128716712038
The Witcher,Comedy,Canada,Tablet,58,52.713418536621845
The Witcher,Comedy,Canada,Desktop,25,90.577646533891
Wednesday,Action,Canada,Mobile,75,67.8949042772824
Stranger Things,Thriller,Canada,Desktop,108,99.5978185401576
Money Heist,Drama,United Kingdom,Tablet,53,75.15342317394155
The Witcher,Action,India,Tablet,50,87.71773962742743
Stranger Things,Thriller,United Kingdom,TV,55,78.18293498175076
The Witcher,Action,United Kingdom,Mobile,65,86.82789911654748
The Witcher,Comedy,United States,TV,107,76.85371079516631
Stranger Things,Thriller,United Kingdom,Tablet,34,53.191549601305674
Bridgerton,Documentary,Canada,Mobile,107,70.35964248429268
Stranger Things,Action,India,Mobile,77,67.85330693766531
Stranger Things,Documentary,United States,Mobile,22,56.25580798247427
The Witcher,Drama,Canada,Desktop,107,57.27413247996301
The Witcher,Drama,United Kingdom,Mobile,73,60.540845897684235
Wednesday,Action,Canada,Tablet,22,74.7251227397961
The Witcher,Comedy,Canada,Tablet,65,70.95581086344194
Bridgerton,Documentary,United States,Tablet,53,70.39314817128309
Wednesday,Action,Brazil,Desktop,68,81.78255355794694
The Witcher,Drama,United States,Desktop,63,61.85971755669678
Wednesday,Documentary,United States,Tablet,49,90.1263267431658
Wednesday,Comedy,Canada,Mobile,74,81.71434573105239
Wednesday,Thriller,United States,Mobile,97,88.12098108228616
Stranger Things,Thriller,United States,TV,119,91.54515017307892
The Witcher,Thriller,Canada,Desktop,97,50.70951499973753
Bridgerton,Drama,Brazil,Mobile,110,89.17111507860528
Wednesday,Documentary,India,TV,111,58.85725169646055
Money Heist,Thriller,United Kingdom,Desktop,26,54.277083361278166
Stranger Things,Documentary,India,Mobile,50,67.8898014409846
Bridgerton,Drama,United States,Mobile,59,79.55353548238529
Stranger Things,Documentary,United States,Tablet,20,71.59351948062346
Wednesday,Documentary,Canada,Desktop,117,76.71095489834266
Wednesday,Thriller,India,Tablet,24,51.527098907486916
The Witcher,Documentary,United States,Mobile,42,91.07941807429069
The Witcher,Drama,United Kingdom,Mobile,49,58.431538227258116
Money Heist,Documentary,United States,TV,23,66.98381692728344
The Witcher,Comedy,United States,Tablet,63,88.68658684688964
Bridgerton,Comedy,United Kingdom,Desktop,79,57.228042681109855
Stranger Things,Comedy,Brazil,Tablet,69,88.86865646052743
Bridgerton,Documentary,United States,Mobile,57,79.45699079388618
The Witcher,Thriller,United States,Tablet,31,97.50493595189104
Money Heist,Documentary,United Kingdom,TV,100,72.47183876540228
Stranger Things,Drama,India,Tablet,107,78.63839514387797
The Witcher,Drama,India,Tablet,46,78.36548154207931
Bridgerton,Thriller,India,Mobile,72,85.64528951824188
Stranger Things,Comedy,United States,Tablet,86,76.291052813656
Money Heist,Action,Canada,Mobile,65,75.48752058068837
Bridgerton,Comedy,Canada,Tablet,85,94.84396475710938
Bridgerton,Drama,United Kingdom,Mobile,36,96.23223562912071
Money Heist,Comedy,Canada,Tablet,72,88.63782193280338
Money Heist,Comedy,United States,Mobile,73,63.82851577141499
The Witcher,Thriller,Brazil,Tablet,60,54.289554413101826
Wednesday,Action,India,Mobile,90,93.66058298467148
Bridgerton,Thriller,Canada,Mobile,99,96.34550943266917
Money Heist,Action,United Kingdom,Tablet,66,96.4072610447821
Wednesday,Comedy,United Kingdom,Desktop,85,69.20075148635921
Money Heist,Drama,Brazil,TV,93,78.23643001994974
The Witcher,Drama,United States,Mobile,96,62.56295817335635
Money Heist,Thriller,India,Desktop,58,80.54638113940143
The Witcher,Thriller,United States,Mobile,104,69.96195848345896
Money Heist,Documentary,United States,Mobile,106,98.32322186808679
Wednesday,Action,United Kingdom,Desktop,88,53.733971640835485
Money Heist,Drama,India,Desktop,94,66.97211028686922
Wednesday,Documentary,India,Tablet,115,56.93689556133888
Money Heist,Documentary,United Kingdom,Mobile,111,75.56070337295819
Wednesday,Thriller,United States,TV,67,95.63610416456454
The Witcher,Documentary,India,Tablet,109,76.49229016697342
Money Heist,Documentary,Brazil,Desktop,119,82.62674824704823
Wednesday,Thriller,United Kingdom,Desktop,57,67.87997628432299
Stranger Things,Thriller,Canada,Tablet,82,98.47317647729162
Stranger Things,Thriller,United States,Tablet,113,79.48764272660529
Stranger Things,Action,Canada,Desktop,36,61.01234702156859
Bridgerton,Thriller,Brazil,Mobile,105,60.98859586324218
Wednesday,Action,Canada,Tablet,63,80.35289962528452
Wednesday,Drama,Canada,Tablet,46,89.52461781241652
The Witcher,Thriller,Canada,Desktop,35,75.6157655628331
Wednesday,Drama,Brazil,Mobile,29,96.30664193866168
Wednesday,Comedy,Brazil,Desktop,27,68.75975958839393
Money Heist,Thriller,India,Tablet,58,87.75842961476638
Money Heist,Comedy,Canada,Tablet,80,82.57393834426166
Bridgerton,Action,Brazil,TV,73,98.92565673036562
The Witcher,Thriller,United States,TV,58,57.34285743201011
Bridgerton,Drama,Brazil,TV,23,74.39900775416297
Money Heist,Documentary,Canada,TV,80,85.9889063411235
Money Heist,Action,United Kingdom,Tablet,65,63.621530146277074
Money Heist,Thriller,United States,Tablet,93,85.94549076626055
Bridgerton,Comedy,United States,Tablet,74,66.64701802110957
The Witcher,Documentary,United Kingdom,TV,91,94.83800238528127
Bridgerton,Comedy,United States,Mobile,51,99.89489263771085
Bridgerton,Thriller,Brazil,Desktop,106,52.92535757247182
Bridgerton,Documentary,United States,Mobile,30,69.09662279345932
The Witcher,Comedy,Brazil,Tablet,70,53.91942134851293
Money Heist,Drama,Canada,TV,77,64.44138900155389
Money Heist,Action,United States,Tablet,91,72.85076846362408
Wednesday,Comedy,United Kingdom,Desktop,24,83.71050801938239
Bridgerton,Action,United States,Desktop,118,72.81550672193279
The Witcher,Documentary,United States,Desktop,112,59.63952179095529
Money Heist,Drama,Brazil,Tablet,21,65.26145223249178
Bridgerton,Thriller,Brazil,TV,68,95.01888644404656
The Witcher,Thriller,United Kingdom,Tablet,117,57.30826769059186
Wednesday,Thriller,Canada,Tablet,73,84.23358137079309
Wednesday,Comedy,India,Mobile,27,73.53456088202229
The Witcher,Documentary,Canada,Desktop,45,69.03341319019594
The Witcher,Drama,United States,Tablet,81,58.52487608939471
Money Heist,Comedy,India,Tablet,56,79.88410640139037
Stranger Things,Documentary,India,Tablet,71,97.67784033600492
The Witcher,Drama,United States,Desktop,35,96.16196918640938
Money Heist,Action,Brazil,Desktop,50,81.41444972926607
The Witcher,Documentary,United Kingdom,Mobile,88,70.45727109370186
Stranger Things,Action,Brazil,Mobile,107,62.7601062007799
Money Heist,Comedy,India,Desktop,111,76.999052605721
The Witcher,Thriller,United States,TV,42,91.46153147377758
Bridgerton,Action,Brazil,Tablet,37,72.87290208167731
Bridgerton,Action,United Kingdom,Mobile,55,51.214635169989016
Money Heist,Documentary,India,TV,115,63.897907856549246
Wednesday,Documentary,United Kingdom,TV,60,58.625247349244646
The Witcher,Comedy,United States,Mobile,83,61.83425129839185
Bridgerton,Comedy,Canada,Desktop,36,84.59511570418104
Bridgerton,Drama,United States,Mobile,32,68.68485848681115
The Witcher,Documentary,United Kingdom,TV,106,54.01088994336761
Stranger Things,Comedy,United States,Mobile,87,67.91656470230589
Money Heist,Documentary,United States,TV,36,60.60216810964798
The Witcher,Comedy,Canada,Mobile,85,98.75572535228629
Bridgerton,Comedy,India,TV,42,68.57706122247943
Money Heist,Documentary,India,Desktop,26,93.99099883527262
Money Heist,Documentary,United States,Tablet,50,76.01961129964812
Money Heist,Comedy,Canada,Desktop,118,54.64901382223956
Wednesday,Drama,United Kingdom,TV,100,82.38018306802445
Wednesday,Action,United States,TV,31,74.86271579742358
Money Heist,Comedy,Brazil,Mobile,118,64.7465743880605
Wednesday,Comedy,Canada,TV,104,97.32541891459707
Stranger Things,Drama,United States,Desktop,49,62.38250492373024
The Witcher,Thriller,United Kingdom,Mobile,50,80.41842953481179
The Witcher,Documentary,Canada,TV,64,64.62538475145317
Money Heist,Comedy,Brazil,Desktop,25,68.07268291919837
Bridgerton,Drama,United Kingdom,Mobile,52,84.02078206368182
The Witcher,Comedy,India,Mobile,113,96.60229181193114
Bridgerton,Comedy,United States,TV,82,98.56981334947491
Bridgerton,Comedy,Brazil,Desktop,78,69.95696543141351
Wednesday,Comedy,India,Mobile,116,89.27336329930961
The Witcher,Documentary,Brazil,TV,68,53.54945955756932
Wednesday,Documentary,Canada,TV,74,54.21927740047242
Wednesday,Comedy,United States,Mobile,30,78.94944579993451
The Witcher,Thriller,India,Tablet,94,96.67811558013666
Bridgerton,Documentary,Canada,Desktop,61,85.1553575549612
Stranger Things,Documentary,Brazil,Tablet,67,71.35079082287275
Bridgerton,Drama,Brazil,Mobile,34,58.63136351346119
Money Heist,Action,Brazil,TV,104,53.14882200733304
Stranger Things,Comedy,India,TV,98,58.643026249436346
Money Heist,Comedy,United States,TV,114,63.49485947778891
Money Heist,Comedy,Canada,Desktop,33,52.15837571406116
Money Heist,Documentary,United States,Tablet,58,63.52674220669945
Bridgerton,Documentary,Canada,Tablet,54,60.85720789199594
Wednesday,Comedy,India,Desktop,28,90.18921892629652
Money Heist,Thriller,Canada,Tablet,102,59.04325276045993
Wednesday,Comedy,Canada,Desktop,92,68.14143623634368
Stranger Things,Documentary,India,Tablet,112,71.91778267601582
Money Heist,Action,United Kingdom,Tablet,83,67.74007096406868
Money Heist,Comedy,India,Desktop,112,79.66718285942359
The Witcher,Action,United States,Tablet,56,97.50841703815468
Wednesday,Documentary,United States,Desktop,101,63.75637046896665
Wednesday,Action,India,Mobile,65,76.14961384523762
Money Heist,Comedy,United Kingdom,TV,54,91.1475160011108
Wednesday,Action,United States,Tablet,87,61.570854664624164
Bridgerton,Action,India,Tablet,26,97.64022927819704
Stranger Things,Drama,Canada,TV,36,89.94762562084529
Stranger Things,Action,United States,Tablet,64,70.7150205915497
Bridgerton,Documentary,India,Desktop,50,52.14205119869736
The Witcher,Documentary,India,Desktop,54,86.9109452770171
Bridgerton,Documentary,United Kingdom,Tablet,111,90.75722987128921
Bridgerton,Comedy,United States,Desktop,55,51.008069105894705
Bridgerton,Documentary,United Kingdom,Tablet,95,57.72696990145747
Stranger Things,Action,India,Desktop,98,66.3589119009659
Bridgerton,Drama,United Kingdom,Tablet,78,71.23059303933513
Bridgerton,Action,United States,Mobile,39,59.572264585463586
Wednesday,Drama,Canada,Mobile,41,57.92135747030897
Wednesday,Comedy,United Kingdom,Desktop,103,86.49991554949852
The Witcher,Documentary,Canada,Desktop,51,55.272471711817886
Stranger Things,Comedy,United States,TV,70,85.47838581990305
Bridgerton,Drama,India,TV,38,69.60553345676786
Wednesday,Documentary,United States,Desktop,30,98.60914840935206
Money Heist,Drama,Brazil,Mobile,83,84.19274625176038
Money Heist,Drama,India,Desktop,102,55.634152287775336
The Witcher,Drama,India,Mobile,78,55.37357019843407
Money Heist,Documentary,United States,Mobile,38,87.78540634093062
